word,sentence,video_id
Presse,"Dies nun wird sie ihrerseits niemals durch das , was dem eigentlichen Straf- und Polizeirecht der Presse unterliegt , die einzelne Äußerung , mag dieselbe sonst so verbrecherisch sein wie sie will . Sie wird es vielmehr eben durch das , was wir den geistigen Inhalt der Presse nennen . Sie hat dabei ihre zwei durch die Natur des geistigen Lebens selbst angedeuteten Wege .",805
Presse,"A. d. Griechischen übersetzt , gr. 8. 1772 . 6 Gr . -- -- sämtl. Werke , aus dem Griechischen übers. mit Anmerk. sind unter der Presse . Home , Fr. medizinische Beobachtungen und Versuche .",805
Presse,"Übrigens verhält sich dieses Warzchen wie eine Insel , an deren rechten Seite die genannte Pfortader , an der linken der Blutadergang , und vorne die Querfurche der Leber liegt . Das Läppchen selbst liegt gleichsam zwischen den Magenmündungen in der Presse , berührt die Gekrösedrüse , und wird von dem darauf liegenden großen und linken Lappen gedrückt . Es hat das Lebermagennezz vor sich , und höret endlich mit einem freien Ende auf .",805
Presse,"Von Japan gilt diese Bemerkung jedenfalls nicht . Es ist leicht erkennbar , daß von der religiösen Presse ein starker Einfluß auf die eifrig lesenden Christen ausgeht . Aber dieser Einfluß greift auch hinüber auf nichtchristliche Kreise und zwar kommt hier besonders die etwas schwere Speise der wissenschaftlich gehaltenen Monatsschriften in Betracht .",805
Presse,26 - einer hölzernen Presse . ebend . - des elektrischen Luftthermometers von Rinnerschlei . ebend .,805
Presse,"Er betrieb die schutzzöllnerische Agitation , die ja ihre guten Gründe hatte , mit einer solchen Erbitterung , daß der im Süden schon halb verblaßte Preußenhaß mächtig wieder aufbrauste . Der Same des Unfriedens , der damals ausgestreut wurde , trug noch nach vielen Jahren arge Früchte ; noch bis zum Jahre 1866 ließen sich in der süddeutschen Presse , zumal in den Blättern des Hauses Cotta die Nachklänge dieses rohen Schutzzöllnerhasses vernehmen . Nachdem Preußen nachweislich so große finanzielle Opfer für den Zollverein gebracht hatte , verbreitete man im Süden ein Witzbild , das die Dinge geradezu auf den Kopf stellte : die Kuh des Zollvereins wurde von dem geduldigen süddeutschen Michel festgehalten und von Preußen gemolken .",805
Presse,"Auf diese Weise erhalten wir , daß die Luft , wie ein rauschender Strom , oder Wind , allenthalben aus der innersten Lunge durch die Luftröhre herausfährt . Mit ihr werden zugleich der gesammelte Schleim , die fremde eingefallenen Körper , die Materie des Seitenstechens , Eiter , Steine , und was sonst außerordentliches in der Luftröhre , und deren Ästen hängt , wie aus einer angezogenen Presse , oder Schleuder ausgeworfen . Oft folgen , wenn die beschwerliche Ursache nicht vom ersten Ausatmen herausgetrieben werden kann , noch mehr Erschütterungen , welche insgesamt aus einem starken Einatmen , und schnellen Ausatmen zusammengesetzt sind .",805
Presse,"Viele Bleicher aber sammeln diese Abfälle , und verkaufen sie fuderweise Leuten , die davon einen mir nicht gänzlich bekannten Gebrauch zu machen wissen . Sind diese Keulen nicht vollkommen ausgepresst , so daß sie noch etwas Wachs enthalten , so werden sie von Leuten , die sich Wachsschläger nennen , durch stärkere Pressen , gänzlich ausgedrückt ; oder sie werden auch zum überziehen der Schiffseile angewendet . Allein ich vermute , man wisse sie noch vorteilhafter zu brauchen ; denn von Zeit zu Zeit kommt ein Kaufmann aus Siebenlehn oder Siebeln im Erzgebürge , Bartholomäus Heins , nach Hamburg , und nach mehreren Orten in Niedersachsen , wo Wachsbleichen sind , und holt diesen Abfall weg .",805
Presse,"( G.-S. S. 279. 280. ) verlassen worden , indem es daselbst heißt : "" Die mittels der Presse verübten Vergehen , welche mit Freiheitsstrafe von mehr als drei Jahren bedroht sind , gehören zur Kompetenz der Schwurgerichte . Im Übrigen regelt sich die Kompetenz der Gerichte zur Aburteilung der mittels der Presse begangenen strafbaren Handlungen nach den Art. XIII. bis XV. des Gesetzes über die Einführung des Strafgesetzbuchs vom 14. April 1851 . """,805
Presse,"Dasselbe gehört daher auch dem Verwaltungsrecht und selbst der Verwaltungslehre gar nicht an . Daß nun jene Rechtsverletzungen durch den Druck statt durch Wort oder Schrift begangen werden , ändert allerdings weder an ihrem Tatbestande noch an ihrem Wesen etwas von Bedeutung , wohl aber läßt es sich nicht leugnen , daß vermöge der Natur eines Druckwerkes das Maß der Verletzung eines Rechts gegenüber dem Wort und der Schrift vergrößert wird ; ein quantitativer Unterschied zwischen der Rechtsverletzung durch die Presse und den übrigen Formen kann schwer erkannt werden ; aber ein eigenes quantitatives Recht der Presse existiert hier nicht . Es ist vielmehr klar , daß dies Strafrecht der Presse demgemäß nichts anderes ist , als das allgemeine Strafrecht der geistigen Tat , angewendet auf die besondere Erscheinungsform des letzteren in der Presse .",805
Presse,"Er erklärte : die Vorschriften der Schlußakte genügten vollauf , wenn man sie nur entschlossen handhabe ; der Bundestag solle sich begnügen , den Sinn seiner Grundgesetze deutlich auszusprechen und ihre Befolgung den Regierungen nachdrücklich einzuschärfen . Dem Unfug der Presse und der Versammlungen lasse sich steuern , wenn der Bund und die Landesbehörden auf Grund der vorhandenen Gesetze sofort mit strengen Verboten einschritten . Da ein neues organisches Bundesgesetz nur durch einhelligen Beschluß zu Stande kommen konnte , so mußte Metternich dem Preußen schließlich nachgeben , und man einigte sich über sechs dem Bundestage vorzulegende Artikel , welche im Wesentlichen nichts Neues enthielten , sondern nur den bestehenden Gesetzen eine scharfe Auslegung gaben .",805
packen,"Aber höret , Freund Gerhardus , Habe ich sie für ewige Zeiten Sicher mir ins Herz gesperrt , Dann frisch auf ! dann in die Heimat ! Jenen Wolf will ich dann suchen Und ihn packen und ihn würgen , Heil dem Frankensteiner Leuen ! Lange sprach dann noch Herr Robert , Sprache von diesem und von jenem , Auch der Deurenburg erwähnt er , Und der Mönch schrak auf und murmelt :",693
packen,"Der Rost war 12 Zoll über der mit Steinen gepflasterten Sohle des Ofens angebracht ; unter demselben war der Aschenfall . 11/2 Fuß über dem Roste gingen vier vierkantige eiserne Stäbe von 11/2 Zoll Stärke parallel und horizontal durch den Ofen und waren am Ende vermauert . Auf diese Stäbe wurden die Drahtringe gepackt auf einen gegossenen Ring als Unterlage . Über den Stäben war eine Tür zum Ein- und Austragen des Drahtes , an der gegenüberstehenden Seite war die Feuertür .",693
packen,"Backfisch , ein madigen das heran wächst . bannen , einem gewachsen sein im balgen , oder packen . baren , bohren .",693
packen,"Schnee oder Eiswasser hat indessen immer diese Eigenschaft , und eben dies ist die Ursache , warum man unter denen auf Gebirgen wohnenden Völkerschaften , die gemeiniglich kein anderes Trinkwasser haben , als was aus Schnee oder Eis auftauet , so viel Leute mit großen Kröpfen antrifft , welche sie , wie man versichern will , für eine Schönheit halten , die sie vor anderen Nationen voraus hätten . Einige Leute am Bord , die keine Kenntnis von der Naturkunde hatten , besorgten in rechtem Ernste , daß das Eis , so bald es schmölze , die Fässer , worin es gepackt war , sprengen würde . Sie bedachten nicht , daß da es auf dem Wasser schwimmt es folglich auch mehr Raum als das Wasser einnehmen müsse .",1541
packen,"Wenn sie genug ausgeschwitzt haben , welches man durch das Anfühlen erkennt , und daraus beurteilet , wenn sie nicht mehr heiß sind , und nach ihrer Beschaffenheit fein gelbe , Lohfarben , oder kastanienbraun geworden sind ; so werden sie an einen starken Faden , der nicht leichtlich reißt , mit denen dazu gehörigen Tabaksnadeln angereiht , und so lange auf einen luftigen Boden , wo weder die Sonne , noch der freie Wind dazu kann , gehängt , bis sie recht dürre worden . Darauf nimmt man sie wieder ab , und packet sie entweder in Fässer ein , presset sie auch nach Gelegenheit ein ; oder , wenn man keine Fasser , oder deren nicht genug hat , schlägt man sie auf große Haufen , die man mit Brettern und Gewichte beschweret , weil sie sich sonst nicht halten , sondern verderben würden . Und in diesem Zustande ist nun der Tabak bereits Kaufmannsgut , und wird , wenn er also verkaufet wird , Blättertabak , franz. Tabac en feuilles , genannt .",1541
packen,"Er verklagte die Brüder des Ordens , daß sie nicht mehr wie vormals wider Heiden und Ungläubige , sondern gegen die Christen föchten , die ihre Nachbaren , keineswegs aber ihre Untertanen wären . Sie ließen , hieß es , keinen Menschen zufrieden , und was das schlimmste wäre , so packten sie mit Gewalt an , was ihnen anstünde , ohne geringste Achtung für die Freiheit und Vorrechte der Kirche zu bezeugen . Kein Mensch könne es glauben , als wer es persönlich angesehen .",693
packen,"Zum Reisegebrauche eigenen sich besonders die schwedischen Sicherheitszündhölzer ( Säkerhets-Tändstickor ) . Sie sind ohne Schwefel und Phosphor bereitet und entzünden sich nur , wenn sie an einer gewissen Maße gerieben werden , welche auf ihrem Futteral angebracht ist , sonst versetzt sie keinerlei Reibung oder Stoß in Brand , sie können also ohne Gefahr in den Koffer gepackt werden , brennen gut , verlöschen auch in Zugluft nicht , schleudern nicht brennenden Phosphor umher und sind den alten Lances Flammegeres weit vorzuziehen . Jetzt zurück zu den schriftlichen Notizen .",1541
packen,"Ich staunte über die Kunstgriffe einer Mutter , welche zur Befriedigung ihres Stolzes ihr einziges Kind opfern und unglücklich machen wollte , aber mein Entschluß war auch in der folgenden Nacht schon gefaßt . Wie am anderen Tage meine Mutter wirklich nach dem Kloster vereiste , packte ich alle meine Kostbarkeiten , und etwas weniges an Wäsche heimlich zusammen , und wanderte am Abende unbemerkt zum Schlosse hinaus . Mein Karl hatte mir zum letztenmal geschrieben , daß er in einem zehn Meilen weit entfernten Städtchen stehe , und auf Pferde warte , welche er zum Regimente führen müsse .",1541
packen,"Seine Zornreden kamen so gutlaunig und treuherzig heraus , daß sich selten Jemand gekränkt fühlte und selbst der König sich von ihm Alles bieten ließ . Denn bei allem Ungestüm war er von Grund aus klug , nicht bloß im Kriege so verschlagen und aller Listen kundig , daß ihn Napoleon ärgerlich le vieux renard nannte , sondern auch ein gewiegter Menschenkenner , der Jeden an der rechten Stelle zu packen wußte . Die Kunst des Befehlen_es verstand er aus dem Grunde ; von der Mannschaft durfte er das Unmögliche verlangen , wenn sein Vorwärts aus seinen Augen blitzte , und auch von dem trotzigen Selbstgefühle seiner Generale erzwang er sich Gehorsam , da er stets nur an die Sache dachte , nach jedem Mißerfolge Alles hochherzig auf seine Kappe nahm und bei Streitigkeiten der Untergebenen immer gutmütig vermittelte .",693
packen,"Wie ein Tiger sprang Harry auf die Kassette , um sich ihrer zu bemächtigen . Aber Wolny packte ihn an beiden Händen . Wie er an den Tisch und das Sofa kam , wo seine Mutter erschöpft und wieder wie abwesend ausgestreckt lag , schleuderte ihn der muskelstarke Arm seines Stiefvaters zurück .",693
packen,"W. Ungew . O , ich packe schon im Geiste die vollgestopften Kisten aus . Der Alte ist ja so fertig , als ein ausgebranntes Docht .",1541
packen,"Ich hätte euch Totpeitschen lassen . Packt euch hinauf in eure Stube ! Selim Agha , schließe sie ein ! """,693
packen,"Während des Verschlingens sehr großer Beutestücke erscheint der Kopf unförmlich auseinandergezerrt und jeder einzelne Knochen des Kieferngerüstes verrenkt ; sobald jedoch der Bissen durchgegangen ist , nimmt er seine vorige Gestalt rasch wieder an . Es kommt vor , daß Schlangen Tiere packen und zu verschlingen suchen , welche selbst für ihr unglaublich dehnbares Kieferngerüst zu groß sind ; dann liegen sie stundenlang mit der Beute im Rachen auf einer und derselben Stelle , die Luftröhre soweit vorgestoßen , daß die Atmung nicht unterbrochen wird , und mühen sich vergeblich , die Maße zu bewältigen , falls es ihnen nicht glückt , die Zähne aus ihr herauszuziehen und sie durch Schütteln mit dem Kopfe wieder herauszuwerfen ; die Angabe aber , daß die Schlange sich des einmal gepackten und verschlungenen Beutestückes nicht wieder entledigen könne und unter Umständen an einem zu großen Bissen ersticken müsse , ist gänzlich falsch . Bei südländischen Arten mag es vorkommen , daß die Beute während des Verschlingens teilweise in Fäulnis übergeht und dadurch geschmeidiger , bezüglich leichter verschlingbar gemacht wird ; bei unseren europäischen Arten dürfte sich ein ähnlicher Fall schwerlich ereignen .",693
packen,"Die feste Verabredung mit Benjamin , die Gewalt , die sich ein curscher Kavalier beilegt -- und endlich das Wäldchen , waren Beiträge zur Entkräftung meines Muts -- ich kämpfte lange , endlich siegte der Zweifel . -- -- Mine packte noch das übrige zusammen , berichtigte jeden Dreyer , wo sie etwa für Milch , oder für Früchte etwas schuldig war , schenkt ihren Paten im Dorfe viele Sächelchen , die ihr auf der Reise nichts helfen konnten . -- Nichts , schreibt sie , Montags frühe",1541
packen,"Fig. 741. Puppe derselben Larve von der Seite mit besonders deutlichem Auge und Flügelscheide . Hinten hängt noch der leere Kopf der Larve. Fig. 742. Käsemade ( Larve von Piophila ) im Augenblicke , wo sie mit den beiden hornigen Hakenkiefern das Hinterende packt und sich kreisförmig krümmt , um sich fortzuschnellen . Fig. 743. Larve von Stratiomys , in natürlicher ( verkehrter ) Stellung im Wasser , die lange hintere Atemröhre nach oben gekehrt .",693
packen,"Und mit Donner und Blitz brach das Unwetter über mich los ... Exzellenz packten mich am Arm und zerrten mich vor den hohen Spiegel und schrien förmlich wie außer sich : "" Mit so einem Gesicht den Enzio spielen wollen -- auf unserem Burgtheater ... Herr , waren es denn nicht bei Trost -- mit so einem Schusterbubengesicht ?",693
packen,"Und als ich kam vor Heidelberg hinan , Da packten mich die Bettelvögte gleich hinten und vorne an ; Der eine packt mich hinten , der andere packt mich vorn ; "" Ei ihr verfluchte Bettelvögte , so laßt mich ungeschoren . """,693
packen,Er packte seine Sachen zusammen und trat aus dem Coupe ins Freie .,1541
packen,"Der Monat dreht und der Koch packt auf  lautet bei solchen Anlässen ihre Lebensphilosophie , d. h. die Gage läuft fort und an Essen fehlt auch nicht ; das Übrige kümmert sie nicht , wenigstens was die nautische Führung des Schiffes anbetrifft .",1541
packen,"Daß der abgenommene Kopf der amerikanischen Schildkröte noch am anderen Tage einen entgegen gehaltenen Stock fest mit den Kinnbacken gepackt habe , hat mir aus eigener Erfahrung der englische Oberste Gardner erzählt .",693
packen,"Während sich Dieses ereignet hatte , nahm ein anderer Indier der Gesellschaft ein kleines , einer Wurzel ähnliches Stück Holz aus seinem Reisesacke und brachte dasselbe vorsichtig in die Nähe des Kopfes der Cobra , welche unmittelbar darauf den letzteren auf den Boden drückte , packte dann die Schlange ohne jegliche Scheu und drehte sie auf dem Grunde seines Körbchens in einen Teller zusammen .",693
packen,"Als nun die Zeit kam , wo sie vermählt werden sollten , und das Kind in das fremde Reich abreisen mußte , packte ihr die Alte gar viel köstliches Gerät und Geschmeide ein , Gold und Silber , Becher und Kleinode , kurz alles , was nur zu einem königlichen Brautschatz gehörte , denn sie hatte ihr Kind von Herzen lieb .",1541
packen,"' O du Wicht ,' rief er , ' nun sollst du bald lernen was Gruseln ist , denn du sollst sterben . ' ' Nicht so schnell ,' antwortete der Junge , ' soll ich sterben , so muß ich auch dabei sein . ' ' Dich will ich schon packen ' sprach der Unhold .",693
packen,"Glückselig packte ich mein bescheidenes Reisekofferchen für Margarethe und Preziosa , und für die dritte Rolle die Husarenuniform zu Kotzebue's Lustspiel : "" Braut und Bräutigam in einer Person "" ein .",1541
packen,"Indes war alles zur Reise angefertigt , Felleisen gepackt , Wagen und Führer gemietet , Wege und Stationen berechnet , die Richtung östlich über Aosta , den St. Bernhard und die Walliser Gebirge , nach Tun , Bern und Basel zu genommen ; und da sie den näheren Weg über Genf wegen der Kriegsunruhen vermeiden mußten , so sahen alle dem späteren Ruhepunkte mit Verlangen entgegen , und eilten nun insgesamt , aus dem natürlichen Triebe das frühere Ungemach erst hinter sich zu haben , schnell zur Abfahrt .",1541
packen,"Selbst wenn das Tier schon ziemlich satt ist , fällt es über Kaninchen , Tauben oder Hühner wie rasend her , packt sie im Genick und läßt sie nicht eher los , als bis seine Beute sich nicht mehr rührt .",693
packen,"Die erste Kunde von einem ungeheuren Reptil , das Menschen , sogar große Vierfüßer packt , sich um sie schlingt und ihnen so die Knochen zerbricht , das Ziegen und Rehe verschlingt , kam uns zuerst aus Indien und von der Küste von Guinea zu .",693
packen,"Das Vollendete packte ich ein , um es mit nach Hause zu nehmen .",1541
packen,Darauf packte er die Katze und stach ihr die Augen aus ; nun fehlte nur noch das Herz .,693
packen,"Da packte es der Hund , lief in eine Ecke und fraß es auf .",693
packen,"Blieb doch die schwerste Last , die gutsherrlichen Abgaben und Fronden , nach wie vor auf ihre Schultern gepackt .",693
packen,"Ich bin immer vor ihm davongelaufen und habe immer die größte Angst gehabt , er packt mich irgendwo unversehens .",693
packen,"Er hatte den kleinen Ole Nissen , der jetzt kaum noch seine kleinen , wasserblauen Augen aufhalten konnte , vorn an seinem Rockkragen zu packen bekommen und deklamierte nur wieder :",693
packen,"Nicht die Einzelheit , Persönlichkeit des Objekts ist das Verwerfliche ; was packen will , muß einen greiflichen Gegenstand haben , und soll der Gegenstand gründlich durchbeizt und durchpfeffert werden , so kann der Satiriker nicht genug spezialisieren , auch die Farben mögen grell sein , wenn nur das Häßliche nicht die furchtbare Erdenschwere behält , wie in einem Juvenal .",693
packen,"Sie werden in lange Kisten gepackt und so nach allen Ländern verschickt , besonders nach Italien und der Türkei . """,1541
packen,"Für den Primas will ich Dir einen Auftrag geben , richtet ihn ja pünktlich aus , ich habe an die Großmama geschrieben , daß sie an Dich die Drusen-Weihe zurückschicke , packe beiliegenden Brief an den Primas dazu und schicke es an den Weihbischof ins Toxische Haus , mache eine doppelte Adresse , die oberste an den Weihbischof , der wird_es ihm zurückgeben oder nachschicken wenn er in Aschaffenburg ist , verschieb nicht .",1541
packen,"Die kleineren mußten sich am meisten ihrer Haut wehren , denn sie wurden gleich einmal gepackt , wenn sie sich nicht vorsahen .",693
packen,"Sie war aber in ihrem Herzen bitterböse , packte ihn mit zwei Fingern und trug ihn hinauf und als sie im Bett lag , statt ihn hinein zu heben , warf sie ihn aus allen Kräften an die Wand : "" nun wirst du Ruhe haben , du garstiger Frosch !",693
packen,"Es hilft ihr aber Nichts -- wenn der Habicht sie einmal gepackt hat , muß sie sterben .",693
packen,"Der erste Hund welcher ankommt , wird augenblicklich von dem Känguru gepackt und zunächst mit den Vorderfüßen , dann aber mit den Hinterfüßen unter das Wasser gedrückt und dort solange festgehalten , bis er ertränkt ist .",693
packen,"Was Verwandtschaft : sie wird ebenso gepackt , mit dem Lasso umwickelt , geknebelt , ausgesaugt .",693
packen,"Ich habe die Tiefen des Elends geschaut , Und es hat mir in Tiefen der Seele gegraut , Ich sah lebendiger Toten Skelett Und stand an der Buhlen entweihtem Bett , Ich nahte gefallenen Engeln viel , Der süßesten Sünde entsetzlichem Spiel , Die stolze Vermessenheit sah ich im Schwang Und lauschte der Reichen betörtem Gesang , Die Seelen sah ich verkauft und feil , Nach Gold und Ehre und Wollust geil , Der Knechte traf ich ein zahllos Heer Und fand der Lügner und Heuchler noch mehr , Im Bethaus sah ich vor Gott sie knien Und sah , wie sie heimlich den Heiland bespien Und lachten verborgen und trieben Hohn , Und leckten doch sündisch an Kreuz und Thron , Und ich sah , was mir höllisch die Sinne gepackt , Sie die Wahrheit notzüchtigen und peitschten sie nackt -- Und zu Boden sank ich und rang und rang Und siechte totmüde und heillos bang , Meine Seele war wüst , und mein Geist war Nacht , Da flammte ein Strahl , nun bin ich erwacht Und ich schreie empor voll brünstiger Glut : Du Geist der Welten , verleih uns Mut , Daß das Zagen zergeht und der Zweifel zerbricht , Zu sehnen und suchen das ewige Licht , In harrender Treue , in Gedanken und Tat , Wann der Abend sinkt , wann der Morgen naht , Mit der Liebe Waffen im brennenden Kampf , Schildleuchtende Helden im Nebeldampf Mit des Mitleids Ruf , mit der Wahrheit Speer , Zahllos sich mehrend ein siegend Heer , Zu lösen das Leid und die Welt zu befrei 'n -- O selig , Todzeuge des Lichtes zu sein !",693
packen,"Auf Wilhelmshöhe wurde unaufhörlich gepackt ; Silberzeug und Kostbarkeiten , selbst Türschlösser , Öfen und Parkettböden verschwanden in großen Frachtwagen , die nach Frankfurt zu der Reichenbach abgingen ; zugleich ließ das Hofmarschallamt eine Menge kurfürstlicher Pferde versteigern .",1541
packen,"Du scherzest ! "" erwiderte er , "" dieser Hund packt jeden Wolf und ein Fuchs atmet nur einmal unter ihm . """,693
packen,Gleich nach der Vorstellung fing ich an zu packen .,1541
packen,"Ich legte an , drückte ab , -- ich hatte gefehlt , das Tier sprang mit glühenden Augen auf mich zu , ich war verloren , hatte ich nicht Besonnenheit genug , das Jagdmesser herauszureißen , das ich dem Tier , als es mich packen wollte , tief in die Gurgel stieß , so daß das Blut mir über Hand und Arm spritzte .",693
packen,"Diese hat den biederen Bundesrat dagegen von ihrer Konstituierung einfach durch einen Abdruck des betreffenden Dekrets , in einen Kreuzband gepackt , benachrichtigt .",1541
packen,"So toben sie bis zur äußersten Aufregung aller Gefühle , und im "" heiligen Wahnsinn "" stürzen sie sich auf die zum Opfer erkorenen Tiere , packen und zerreißen die eingeholte Beute , und reißen mit den Zähnen das blutige Fleisch ab , das sie roh verschlingen .",693
packen,"Schließlich packte man auch ihn , um ihn wegzuführen .",693
packen,"Als gestern die Truppen zum Abzuge in die Waggons gepackt wurden , war auch der Prinz von Preußen , Prinz Albrecht und eine Menge hoher und höchster Personen zugegen .",1541
packen,"Er selbst unterbrach die Stille , aber in einem so vorsichtigen Tone , daß ich die Befürchtung heraushörte , der Hund werde ihn beim ersten Laute packen .",693
packen,"Sterbend packe ich Ellid's Haare , Ein Befreiter spring ich auf , Fahre , schwarzer Ellid , fahre !",693
packen,"Wenn die Erbsen nicht vom Wurme angefressen auf den Boden kommen , so halten sie sich in Tonnen gepackt sehr lange , und es ist ratsam , sie für ein schlechteres Erbsenjahr aufzubewahren .",1541
packen,"Endlich bändigte er den Kopf dadurch , daß er den zweiten Teil der Ratter mit dem Schnabel packte , schluckte und wie einen Pfropf auf den ersten , den Kopf enthaltenden Teil setzte .",693
packen,"Er stößt auf das Tier nieder , packt es am Halse und fliegt damit hoch in die Luft .",693
packen,"Als er nach Haus kam , da freute sich sein kleiner Junge so sehr darüber , daß er sich an den Beinen hielt , zu ihm hinwackelte , und ihn an den Beinen fest packte .",693
packen,"Ich glaube immer , jetzt muss ich sterben , und ich bin sonst couragiert , ich gehe überall allein hin , in den Keller und hinunter über den ganzen Berg , aber wenn so ein Tag ist , an dem ich das habe , dann trau ich mich nirgends hin , ich glaube immer , es steht jemand hinter mir und packt mich plötzlich an . ",693
packen,Nun werden alle Kisten gepackt und geschnürt und vielleicht kommen wir noch heute Nachmittag um Asser weg .,1541
packen,"Sie Trankes wohl leer aus , wohl rein auf den Nagel , Da brachte der Meister ein anderen Hagel ; Hui Buben stellt euch wieder ein , Packt hurtig an es , es muß nur sein , Pots Velti zum schmeißen , wie oft muß ich_es heißen , Wie lang muß ich da stehen , Schlagt alle zusammen , es wird keiner erlahmen , Jetzt wird_es erst recht angehen .",693
packen,"Merken die übrigen Pferde den Wolf , so gehen sie ohne weiteres auf ihn zu und hauen , wenn er nicht weicht , mit den Vorderhufen auf ihn los , ja die Hengste packen ihn auch mit den Zähnen .",693
packen,"So ausgerüstet betritt der junge Gelehrte den Schauplatz seiner weiteren Ausbildung ; gewaltig packt ihn anfangs das Heimweh unter der wilden Bande seiner Mitschüler , die ihn hänseln und zum Besten haben in seiner Gutmütigkeit und Unerfahrenheit .",693
packen,"'Bindet den Sack auf , Herr Fuchs , bindet den Sack auf ,' rief ihm die Katze zu , aber die Hunde hatten ihn schon gepackt und hielten ihn fest .",693
packen,"Während dem aber war einer der Unsrigen vom Pferde gesprungen , hatte einen der Bursche bei der Brust gepackt , hielt ihm die geladene Pistole vors Gesicht und drohte , ihn zu erschießen .",693
packen,"' Das hat dir der Teufel gesagt , das hat dir der Teufel gesagt ' schrie das Männlein , und stieß mit dem rechten Fuß vor Zorn so tief in die Erde daß es bis an den Leib hineinfuhr , dann packte es in seiner Wut den linken Fuß mit beiden Händen , und riß sich selbst mitten entzwei .",1541
packen,Packt den Kasperl bei der Gurgel und rüttelt ihn .,693
packen,"Wenn du aus dem Fenster kugelst , so packt dich die Schwerkraft mit ihren furchtbaren Geierkrallen , ob du nun im tiefsten Dusel aller Sinne liegst , taub , blind und gefühlsstumpf bist oder ob du deine Sinne alle hell beisammen hast , sie packt dich im Verhältnis zu deiner realen Körpermasse und fragt sonst absolut nach gar nichts .",693
packen,"Wenn sie die Bolita von der einen Seite packen , entschlüpft die große glatte Kugel ihren Zähnen , und der Ball rollt auf den Boden , ohne Schaden zu nehmen .",693
packen,"Meine Bursche kamen herbei , wir packten den Menschen , und führten ihn nach Hause , wo ich ihn in den Turm bei dem Nebengebäude einsperren ließ , und den nächsten Morgen , den Vorfall der Obrigkeit anzeigen wollte .",693
packen,"Eine innere Bewegung hatte Timpe gepackt , der er aber in der nächsten Minute wieder Herr wurde .",693
packen,"Da wurde eines Tages der große Wagen heraus geschoben , er wurde gepackt , alles Nötige hinein getan , und in Mäntel und warme Kleider gehüllt stiegen der Vater und die Mutter ein , es stiegen die Kinder ein , und fuhren davon .",1541
packen,"Ich packe meine Betten und meinen Mantelsack zusammen , jetzt werden die Zelte eingerissen , endlich fällt auch das unsrige .",1541
packen,"Wohl packte der Jaguar zu , aber er ergriff nur ein Termitennest , das auf der Jatoba saß .",693
packen,"Er lag dabei zu Bett , plötzlich warf er die Decke ab , erhob sich , wollte sie packen und hinwerfen .",693
packen,"Ich schleich mich hinein -- versteht sich mit dem gespannten Zwilling -- bind' dem Kerl gleich Hände ' und Füße ' zusammen , als wie man_es mit einem Rehbock macht , und packe ihn bei der Gurgel .",693
packen,"Abeken packt heute aus seiner Barke aus , weil er sie gemäß unserem jetzigen Plane aufgeben will ; immer bleibt das Briefpaket noch aus , was wir täglich mit Schmerzen erwarten .",1541
packen,"V. packte spät Abends seine Skripturen zusammen , da fiel ihm ein kleines Paket in die Hände , welches ihm der Freiherr Hubert von R. versiegelt und mit der Aufschrift :",1541
packen,"Die Fänge des Adlers sollen offen bleiben , ( der Ausschuß will Pfeile in die eine , und ein Schwert in die andere ) damit er desto besser packen könne . ( Oh wie schön !",693
packen,( Er packt Kasperl und wirft ihn heraus . ),693
packen,"So oft die Zweige benachbarter Bäume nicht zusammenreichen , hängt sich das Männchen an der Spitze des Trupps mit dem zum Fassen bestimmten schwieligen Teile des Schwanzes auf , läßt den Körper frei schweben und schwingt ihn hin und her , bis es den nächsten Ast packen kann .",693
packen,"Ich packte nun die Gegenstände , welche ich in meinen Reisebehältnissen hatte , aus , und verteilte sie so , daß die beiden Gemächer , welche mir zur Verfügung standen , recht winterlich behaglich , wozu die Wärme , die in den Zimmern herrschte , einlud , ausgestattet waren .",1541
packen,"Er wollte weiter reden , aber einer von den Himmelsbewohnern hatte ihn am Kragen gepackt und schob ihn mit unwiderstehlicher Gewalt hinaus .",693
packen,"Nur wenn alle Aussicht verschwindet , wollen wir ihm sagen , daß er sich packen könne .",1541
packen,"ihr spürt mich nicht zwischen den Zähnen : da , die beiden gottlosen Mädchen packt , das sind für euch zarte Bissen , fett wie junge Wachteln , die freßt in Gottes Namen . ' Der Bär kümmerte sich um seine Worte nicht , gab dem boshaften Geschöpf einen einzigen Schlag mit der Tatze , und es regte sich nicht mehr .",693
packen,"Und dieses Bewußtsein löste ein starkes Gefühl des Ärgers und der Entrüstung in Adam aus , er riß mit einem brutalen Rucke ihre eingekrallten Finger von seinem Arme los , schleuderte den Arm von sich , packte ein zerknittertes Papier , das Hedwig ihm immer noch mit der anderen Hand starr entgegenhielt , und warf es auf den Tisch , trat einige Schritte zurück und machte ein sehr wütendes Gesicht .",693
packen,"Sie packten ihre Schätze aus und vergaßen in heiterem Geplauder , daß über den Baumzweigen zu ihren Häuptern nicht der blaue Himmel der Erde , sondern das Blätterdach des martischen Riesenwaldes sich wölbte .",1541
packen,"Der König aber wurde zornig und sprach ' wer dir geholfen hat , als du in der Not warst , den sollst du hernach nicht verachten . ' Da packte sie ihn mit zwei Fingern , trug ihn hinauf und setzte ihn in eine Ecke .",693
